"Issue ID","Product","Component","Assignee","Status","Resolution","Summary","Opened","Changed","Priority","Version","Target Milestone","Severity"
62286,"Draw","ui","issues","CONFIRMED"," ---","highlight selected linked object when opening Edit->Links... dialogue","2006-02-19 23:21:28","2013-02-07 22:37:44","P3","OOo 2.0.2"," ---","Trivial"
62287,"Draw","ui","issues","CONFIRMED"," ---","A preview should be displayed in the Edit->Links... dialogue","2006-02-19 23:26:35","2013-02-07 22:38:30","P3","OOo 2.0.2"," ---","Trivial"
62288,"Draw","formatting","issues","CONFIRMED"," ---","Text wrapping in OOo Draw","2006-02-19 23:31:40","2013-02-07 22:36:37","P3","OOo 2.0.2"," ---","Trivial"
62320,"Draw","programming","issues","CONFIRMED"," ---","Layer.IsVisible does not work in macro","2006-02-20 12:24:15","2017-05-20 11:31:29","P3","OOo 2.0.1","AOO Later","Trivial"
62642,"Draw","ui","issues","CONFIRMED"," ---","ALT and ENTER do not open the file menu","2006-02-28 11:49:55","2017-05-20 10:48:10","P3","680m156"," ---","Trivial"
63003,"Draw","editing","issues","CONFIRMED"," ---","Arrow heads point in wrong direction with very short lines.","2006-03-10 09:51:53","2013-07-30 02:18:33","P3","OOo 2.0.1","AOO Later","Trivial"
59436,"Draw","open-import","issues","CONFIRMED"," ---","tif file contents not displayed","2005-12-16 10:29:18","2014-11-06 15:39:08","P4","680m142","AOO Later","Trivial"
62446,"Draw","save-export","issues","CONFIRMED"," ---","Auto-crop exported drawings","2006-02-22 17:09:22","2013-02-07 22:40:32","P4","OOo 2.0.1"," ---","Trivial"
62791,"Draw","code","issues","CONFIRMED"," ---","area filling for some objects is done separately","2006-03-05 13:49:07","2013-02-07 22:36:01","P4","OOo 2.0.2"," ---","Trivial"
62868,"Draw","ui","issues","CONFIRMED"," ---","Arrowheads toolbar does not highlight selected end-shapes","2006-03-07 14:55:26","2013-02-07 22:34:55","P4","OOo 2.0.2"," ---","Trivial"
58651,"Draw","ui","issues","ACCEPTED"," ---","inserting .WMF drawing: mirrored","2005-11-30 08:03:22","2013-02-07 22:05:13","P3","OOo 2.0","AOO Later","Trivial"
60823,"Draw","ui","issues","ACCEPTED"," ---","Draw/Impress:Behavior of the right click menu on ""page pane"".","2006-01-19 13:00:52","2017-05-20 11:29:43","P3","680m150","AOO Later","Trivial"
61693,"Draw","ui","issues","ACCEPTED"," ---","Looping focus changes between Draw and navigator","2006-02-06 16:30:15","2013-08-07 15:40:43","P3","680m155"," ---","Trivial"
61708,"Draw","code","issues","ACCEPTED"," ---","hyperlink text replaced by hyperlink","2006-02-06 21:32:05","2013-02-07 21:59:25","P3","680m155","AOO Later","Trivial"
62132,"Draw","ui","issues","ACCEPTED"," ---","Guidelines (is this the right word in English) are not visible","2006-02-16 10:58:01","2017-05-20 11:31:13","P3","OOo 2.0.1","AOO Later","Trivial"
60265,"Draw","code","christian.guenther","CLOSED","FIXED","sd: Window::SetZoomRect must never divide by zero","2006-01-09 13:59:50","2006-02-09 15:47:24","P2","680m143","OOo 2.0.2","Trivial"
59282,"Draw","editing","wolframgarten","CLOSED","FIXED","Internal hyperlink to imported notes slide crashes Draw","2005-12-13 12:13:52","2006-01-17 14:25:19","P2","OOo 2.0","OOo 2.0.2","Trivial"
59293,"Draw","editing","wolframgarten","CLOSED","DUPLICATE","Internal hyperlink targeting imported notes slide crashes Draw","2005-12-13 14:50:54","2005-12-14 09:01:00","P2","OOo 2.0"," ---","Trivial"
59311,"Draw","save-export","Armin.Le.Grand","CLOSED","FIXED","Shadow Not Displaying Correctly In Some Cases","2005-12-13 21:18:22","2008-10-07 12:01:10","P3","OOo 2.0","AOO Later","Trivial"
59551,"Draw","ui","Armin.Le.Grand","CLOSED","IRREPRODUCIBLE","""Combine"" converts text to Bézier curve","2005-12-19 12:53:44","2006-10-19 17:33:52","P3","OOo 2.0"," ---","Trivial"
62173,"Draw","viewing","Armin.Le.Grand","CLOSED","IRREPRODUCIBLE","border missing in page zoom when dragging a border aligned object away","2006-02-16 18:40:19","2007-10-16 10:50:19","P3","OOo 2.0.2","AOO Later","Trivial"
62679,"Draw","ui","Armin.Le.Grand","CLOSED","IRREPRODUCIBLE","Repaint problems when mouse-zooming into a control","2006-03-01 12:47:58","2007-07-18 16:43:54","P3","recent-trunk","AOO Later","Trivial"
62323,"Draw","code","caolanm","CLOSED","FIXED","64bit: goodies:ULONGs streamed to disk","2006-02-20 12:56:50","2006-03-22 09:54:41","P3","OOo 2.0.2","OOo 2.0.3","Trivial"
58971,"Draw","formatting","christian.guenther","CLOSED","DUPLICATE","Bullets/Numbering, starting numbers incorrect...","2005-12-06 16:59:31","2005-12-07 20:58:08","P3","OOo 2.0"," ---","Trivial"
61331,"Draw","formatting","christian.guenther","CLOSED","FIXED","Textalignment is not centered in flowchartsymbol ""branch""","2006-01-30 01:17:49","2006-04-07 14:51:52","P3","OOo 2.0.1","OOo 2.0.3","Trivial"
61567,"Draw","save-export","christian.guenther","CLOSED","FIXED","PPT Export: bitmap transparency is not saved","2006-02-03 12:48:32","2006-04-07 16:24:22","P3","680m154","OOo 2.0.3","Trivial"
62742,"Draw","open-import","christian.guenther","CLOSED","FIXED","Bitmap object outline appears after loading OOo1.x doc into OOo2.x","2006-03-03 11:44:23","2006-05-11 12:53:20","P3","OOo 2.0.2","OOo 2.0.3","Trivial"
58975,"Draw","code","clippka","CLOSED","DUPLICATE","gcc-4.1: goodies: strange usage of String class","2005-12-06 17:49:58","2005-12-20 15:11:44","P3","680m104"," ---","Trivial"
60126,"Draw","ui","frank.schoenheit","CLOSED","FIXED","ERROR: TransferFormComponentProperties: could not transfer the value for the property ""FontOrientation""","2006-01-06 12:36:08","2006-03-27 13:47:31","P3","680m148","AOO Later","Trivial"
60128,"Draw","ui","frank.schoenheit","CLOSED","DUPLICATE","ERROR: caught an IllegalArgumentException (""LineEndFormat"")","2006-01-06 12:48:23","2006-01-06 13:03:25","P3","680m148","AOO Later","Trivial"
60131,"Draw","ui","frank.schoenheit","CLOSED","IRREPRODUCIBLE","ERROR: OListenerContainer::removeListener: sure your listener handling is correct? ...","2006-01-06 12:58:33","2010-12-02 11:44:38","P3","680m148","AOO Later","Trivial"
58671,"Draw","ui","groucho266","CLOSED","NOT_AN_OOO_ISSUE","Wrong wording of slide design in draw","2005-11-30 12:28:13","2017-05-20 09:59:44","P3","680m142","AOO Later","Trivial"
60866,"Draw","ui","groucho266","CLOSED","FIXED","Remove redundant ViewShellFactory code from PaneManager.cxx","2006-01-20 08:33:57","2006-10-31 14:27:56","P3","680m149","OOo 2.0.2","Trivial"
58908,"Draw","code","issues","CLOSED","IRREPRODUCIBLE","Flexible Paper Size Definition","2005-12-05 16:59:32","2017-05-20 09:59:45","P3","recent-trunk"," ---","Trivial"
58748,"Draw","code","kendy","CLOSED","FIXED","64bit: svx: sal_Int32 -> sal_IntPtr in source/dialog/optfltr.cxx","2005-12-01 17:57:15","2008-05-16 03:27:45","P3","680m142","OOo 2.0.2","Trivial"
60127,"Draw","ui","marc.neumann","CLOSED","FIXED","ERROR: UnoControlModel::write: don't know how to handle a property of type 'com.sun.star.style.VerticalAlignment'","2006-01-06 12:39:11","2006-07-27 14:52:15","P3","680m148","OOo 2.0.3","Trivial"
61235,"Draw","code","ooo","CLOSED","FIXED","64bit:svx: ResId should be sal_uInt32 in galmisc.cxx","2006-01-27 14:06:42","2006-02-16 10:44:33","P3","680m153","OOo 2.0.2","Trivial"
59541,"Draw","code","requirements","CLOSED","DUPLICATE","add entry for circles and arcs toolbar in drawing toolbar standardly","2005-12-19 10:29:18","2010-02-18 23:27:24","P3","OOo 2.0"," ---","Trivial"
60244,"Draw","formatting","requirements","CLOSED","FIXED","Rounded end of line","2006-01-09 08:37:51","2012-08-06 18:41:23","P3","OOo 2.0.1"," ---","Trivial"
62830,"Draw","configuration","requirements","CLOSED","DUPLICATE","Color schemas should be stored in document files","2006-03-06 15:55:44","2009-10-06 14:19:12","P3","OOo 2.0"," ---","Trivial"
59598,"Draw","code","rodo","CLOSED","FIXED","bracket autoshape brokenness ...","2005-12-20 17:49:32","2008-05-16 03:28:56","P3","680m142"," ---","Trivial"
58901,"Draw","code","sven.jacobi","CLOSED","DUPLICATE","Bad string comparison in METWriter::FindChrSet","2005-12-05 15:32:01","2005-12-20 08:54:47","P3","680m141","AOO Later","Trivial"
59245,"Draw","code","sven.jacobi","CLOSED","FIXED","Identical graphics are displayed too slowly after first load","2005-12-12 15:19:06","2008-05-18 00:02:11","P3","680m141","AOO Later","Trivial"
61108,"Draw","code","sven.jacobi","CLOSED","FIXED","valgrind: SdrObjectCustomShapes memcpy problem","2006-01-24 13:48:02","2006-04-06 14:53:34","P3","680m149","OOo 2.0.3","Trivial"
61282,"Draw","formatting","sven.jacobi","CLOSED","DUPLICATE","Guides do not work for custom shapes","2006-01-29 02:37:49","2006-02-16 14:47:33","P3","OOo 2.0.1","AOO Later","Trivial"
62526,"Draw","code","sven.jacobi","CLOSED","FIXED","Memory leak when using Adj Handles of CustomShapes","2006-02-24 09:41:56","2006-04-06 14:59:27","P3","680m156","OOo 2.0.3","Trivial"
59483,"Draw","printing","thb","CLOSED","DUPLICATE","Tile printing gives unexpected result","2005-12-17 17:51:32","2008-04-20 13:55:41","P3","OOo 2.0","AOO Later","Trivial"
62842,"Draw","code","thb","CLOSED","FIXED","basegfx has various incorrect COW implementations","2006-03-06 21:09:45","2007-07-25 15:25:05","P3","OOo 2.0.1","OOo 2.2","Trivial"
58813,"Draw","formatting","thomas.lange","CLOSED","DUPLICATE","text align justification fails with CJK (Chinese Japanese and Korean) text","2005-12-03 09:09:58","2010-01-19 13:25:22","P3","OOo 2.0","AOO Later","Trivial"
58650,"Draw","save-export","wolframgarten","CLOSED","FIXED","PDF export: Array length out of range","2005-11-30 07:47:08","2007-07-16 11:20:56","P3","OOo 2.0","OOo 2.0.2","Trivial"
58652,"Draw","ui","wolframgarten","CLOSED","FIXED","Inserting .wmf drawing: arcs not showing","2005-11-30 08:08:05","2006-05-08 09:20:24","P3","OOo 2.0","OOo 2.0.3","Trivial"
58774,"Draw","ui","wolframgarten","CLOSED","IRREPRODUCIBLE","Make connectionpoint on object flexible","2005-12-02 08:43:31","2005-12-02 09:18:08","P3","OOo 2.0.1"," ---","Trivial"
58885,"Draw","viewing","wolframgarten","CLOSED","IRREPRODUCIBLE","""Keep ratio"" switch feature seems not to work","2005-12-05 12:04:08","2005-12-07 09:01:17","P3","OOo 2.0"," ---","Trivial"
58936,"Draw","editing","wolframgarten","CLOSED","IRREPRODUCIBLE","Control and drag does not duplicate objects in Draw","2005-12-06 09:08:02","2005-12-07 09:02:20","P3","OOo 2.0"," ---","Trivial"
59257,"Draw","formatting","wolframgarten","CLOSED","FIXED","The dimension units are displayed though switched off","2005-12-12 18:43:08","2007-01-09 07:46:10","P3","OOo 2.0","OOo 2.2","Trivial"
59263,"Draw","formatting","wolframgarten","CLOSED","IRREPRODUCIBLE","Cannot select an object get Error activating object: general OLE error","2005-12-12 22:21:43","2006-01-20 12:49:30","P3","OOo 2.0"," ---","Trivial"
59281,"Draw","open-import","wolframgarten","CLOSED","FIXED","MasterPageBackgroundStyle lost after reload","2005-12-13 11:59:05","2006-05-08 09:55:52","P3","680m142","OOo 2.0.3","Trivial"
59333,"Draw","save-export","wolframgarten","CLOSED","IRREPRODUCIBLE","Draw crashes if I have an unsaved template open when I save another previously saved Draw document","2005-12-14 12:00:56","2006-01-08 12:07:44","P3","OOo 2.0"," ---","Trivial"
59489,"Draw","editing","wolframgarten","CLOSED","IRREPRODUCIBLE","Inability to handle more than one page properly","2005-12-18 05:11:16","2006-01-11 10:12:09","P3","OOo 2.0"," ---","Trivial"
59699,"Draw","ui","wolframgarten","CLOSED","DUPLICATE","Visbility of layer not marked in blue after the document being closed and reopened","2005-12-23 08:56:15","2006-01-03 12:30:13","P3","OOo 2.0"," ---","Trivial"
59700,"Draw","ui","wolframgarten","CLOSED","DUPLICATE","Visibility of layers is not maintained when deleting layers and after reopening saved file","2005-12-23 09:04:40","2006-01-03 12:26:49","P3","OOo 2.0"," ---","Trivial"
60074,"Draw","save-export","wolframgarten","CLOSED","FIXED","sdraw export to EPS, %%BeginResource missing parameters","2006-01-05 14:50:31","2006-03-23 15:16:58","P3","OOo 2.0","OOo 2.0.3","Trivial"
60096,"Draw","ui","wolframgarten","CLOSED","IRREPRODUCIBLE","Can't open Text Toolbar","2006-01-05 21:38:01","2006-01-17 15:19:40","P3","OOo 2.0.1"," ---","Trivial"
60488,"Draw","formatting","wolframgarten","CLOSED","DUPLICATE","Snap grid in 2.0.1","2006-01-13 14:08:31","2006-02-13 13:36:57","P3","OOo 2.0.1"," ---","Trivial"
60558,"Draw","editing","wolframgarten","CLOSED","IRREPRODUCIBLE","can't insert some of the autoshapes in the Stars toolbar on the Drawing bar.","2006-01-15 01:40:27","2006-01-19 13:10:09","P3","OOo 2.0.1"," ---","Trivial"
60725,"Draw","code","wolframgarten","CLOSED","IRREPRODUCIBLE","a file crashes OOO on linux but works fine on OOO on Windows","2006-01-17 23:18:52","2006-01-20 12:41:14","P3","OOo 2.0"," ---","Trivial"
60793,"Draw","formatting","wolframgarten","CLOSED","IRREPRODUCIBLE","Can't moving table","2006-01-19 02:44:50","2006-01-19 08:12:52","P3","OOo 2.0.1"," ---","Trivial"
61020,"Draw","ui","wolframgarten","CLOSED","DUPLICATE","can't copy and paste from one page into another in draw","2006-01-22 18:18:51","2006-01-23 08:47:30","P3","OOo 2.0.1"," ---","Trivial"
61053,"Draw","ui","wolframgarten","CLOSED","FIXED","SHIFT+move of custom shape does not work","2006-01-23 14:37:15","2006-03-15 14:21:16","P3","680m151","OOo 2.0.3","Trivial"
61055,"Draw","ui","wolframgarten","CLOSED","FIXED","SHIFT+CTRL+Klick to copy custom shapes does not  work","2006-01-23 14:44:42","2006-03-15 14:20:03","P3","680m151","OOo 2.0.3","Trivial"
61267,"Draw","editing","wolframgarten","CLOSED","DUPLICATE","Glue-points positions are not preserved when rotating a Custm Shape.","2006-01-28 14:13:18","2006-01-31 09:13:54","P3","OOo 2.0"," ---","Trivial"
61274,"Draw","code","wolframgarten","CLOSED","FIXED","PDF export shows layers that are marked for not printing","2006-01-28 19:39:15","2009-12-31 08:12:47","P3","OOo 2.0.1","OOo 3.2","Trivial"
61283,"Draw","editing","wolframgarten","CLOSED","IRREPRODUCIBLE","No option for changing the standard connector.","2006-01-29 05:47:08","2006-02-01 07:42:59","P3","OOo 2.0.1"," ---","Trivial"
61318,"Draw","editing","wolframgarten","CLOSED","IRREPRODUCIBLE","Glue points in Gallery objects","2006-01-29 19:31:12","2006-02-07 09:21:01","P3","OOo 2.0.1"," ---","Trivial"
61393,"Draw","ui","wolframgarten","CLOSED","IRREPRODUCIBLE","clicking on a page on left side of drawing screen does not take user there","2006-01-30 22:17:55","2007-01-19 13:28:10","P3","OOo 2.0","OOo 2.x","Trivial"
61492,"Draw","editing","wolframgarten","CLOSED","FIXED","Snap to grid broken for custom shapes","2006-02-01 21:56:31","2006-06-29 22:06:34","P3","OOo 2.0.1","OOo 2.0.3","Trivial"
61607,"Draw","ui","wolframgarten","CLOSED","DUPLICATE","impossible to opens some toolbars","2006-02-04 17:34:31","2006-02-08 10:27:30","P3","680m153"," ---","Trivial"
61723,"Draw","ui","wolframgarten","CLOSED","FIXED","pdf: jagged export of beziere curve","2006-02-07 09:00:24","2006-02-16 09:03:21","P3","680m152","OOo 2.0.2","Trivial"
61840,"Draw","code","wolframgarten","CLOSED","DUPLICATE","text boxes don't keep Standard style applied","2006-02-09 11:19:08","2006-02-09 12:29:08","P3","OOo 2.0.1"," ---","Trivial"
62067,"Draw","editing","wolframgarten","CLOSED","DUPLICATE","Poor alignment when duplicating Basic Shapes","2006-02-14 19:37:14","2006-02-15 13:02:32","P3","OOo 2.0.1"," ---","Trivial"
62146,"Draw","editing","wolframgarten","CLOSED","DUPLICATE","Continuous lines with thickness > 0 displayed as triangles","2006-02-16 13:23:03","2006-02-16 14:09:32","P3","OOo 2.0.1"," ---","Trivial"
62172,"Draw","editing","wolframgarten","CLOSED","DUPLICATE","Grid bad for drag","2006-02-16 18:14:34","2006-03-28 09:30:41","P3","OOo 2.0.1"," ---","Trivial"
62299,"Draw","code","wolframgarten","CLOSED","FIXED","ImplListBox::SelectEntry(0xffff) is not same to ImplListBox::SetNoSelection()","2006-02-20 07:02:22","2006-03-23 15:16:12","P3","OOo 2.0.2","OOo 2.0.3","Trivial"
62393,"Draw","formatting","wolframgarten","CLOSED","DUPLICATE","Changing Line-Style closes Polygon","2006-02-21 16:47:51","2006-02-21 20:55:23","P3","OOo 2.0.1"," ---","Trivial"
62394,"Draw","formatting","wolframgarten","CLOSED","DUPLICATE","Changing Line-Width yields weird line shape","2006-02-21 16:58:06","2006-02-27 08:52:41","P3","OOo 2.0.1"," ---","Trivial"
62516,"Draw","ui","wolframgarten","CLOSED","DUPLICATE","EPS import uses preview image in eps file","2006-02-24 08:25:55","2006-02-25 15:27:36","P3","OOo 2.0"," ---","Trivial"
62568,"Draw","open-import","wolframgarten","CLOSED","NOT_AN_OOO_ISSUE","OpenOffice.org freeze during DXG Import","2006-02-25 15:24:18","2006-03-06 09:03:48","P3","OOo 2.0.2"," ---","Trivial"
62798,"Draw","open-import","wolframgarten","CLOSED","IRREPRODUCIBLE","Draw freezes when loading this document","2006-03-05 22:21:17","2006-03-06 10:09:29","P3","OOo 2.0"," ---","Trivial"
62829,"Draw","save-export","wolframgarten","CLOSED","IRREPRODUCIBLE","wrong PDF export (missing arrows)","2006-03-06 15:40:35","2006-03-07 08:16:18","P3","OOo 2.0.1"," ---","Trivial"
62860,"Draw","editing","wolframgarten","CLOSED","IRREPRODUCIBLE","Increasing line width only affects line ends","2006-03-07 11:21:53","2006-03-07 12:10:30","P3","OOo 2.0.1"," ---","Trivial"
61836,"Draw","code","Armin.Le.Grand","CLOSED","NOT_AN_OOO_ISSUE","Request: OpenOffice graphics should support high precisioun coordinates","2006-02-09 10:08:08","2017-05-20 09:59:45","P4","OOo 2.0","AOO Later","Trivial"
58701,"Draw","viewing","wolframgarten","CLOSED","DUPLICATE","Layer tabs do not indicate visibility","2005-11-30 21:20:06","2005-12-01 08:45:32","P4","OOo 2.0"," ---","Trivial"
58990,"Draw","printing","wolframgarten","CLOSED","DUPLICATE","Add Tile Printing ""Overlap"" Option","2005-12-06 21:20:45","2005-12-07 06:18:52","P4","OOo 2.0"," ---","Trivial"
63248,"Draw","save-export","issues","UNCONFIRMED"," ---","I would like to know if it is possible to export only the contents of the slides.","2006-03-16 09:58:55","2013-02-07 22:38:23","P3","OOo 2.0.2"," ---","Trivial"
65842,"Draw","editing","issues","UNCONFIRMED"," ---","Not all changes are recorded","2006-05-29 07:23:30","2013-02-07 22:41:07","P3","OOo 2.0.2"," ---","Trivial"
65952,"Draw","ui","issues","UNCONFIRMED"," ---","Page Pane switch in View menu is not sticky","2006-05-31 12:16:11","2013-02-07 22:37:18","P3","OOo 2.0.3"," ---","Trivial"
66059,"Draw","ui","issues","UNCONFIRMED"," ---","Text direction control difficult","2006-06-02 19:34:56","2013-02-07 22:37:40","P3","OOo 2.0.2"," ---","Trivial"
66245,"Draw","ui","issues","UNCONFIRMED"," ---","Duplicating a page should be in the right-click menu","2006-06-08 15:03:03","2013-02-07 22:41:46","P3","OOo 2.0.3"," ---","Trivial"
66471,"Draw","ui","issues","UNCONFIRMED"," ---","Wanted: GUI for page resize","2006-06-15 13:06:28","2013-02-07 22:35:33","P3","OOo 1.1.3"," ---","Trivial"
66523,"Draw","save-export","issues","UNCONFIRMED"," ---","Allow Postscript export and more EPS export options","2006-06-16 23:05:48","2013-02-07 22:34:57","P3","OOo 2.0.2"," ---","Trivial"
63304,"Draw","ui","issues","CONFIRMED"," ---","Distribution moves objects with protected position.","2006-03-17 13:19:52","2017-05-20 11:31:25","P3","680m156","AOO Later","Trivial"
63346,"Draw","editing","issues","CONFIRMED"," ---","multiple, perfectly overlapping textboxes unclickable","2006-03-18 19:40:35","2017-05-20 11:31:08","P3","OOo 2.0.1","AOO Later","Trivial"
63581,"Draw","ui","issues","CONFIRMED"," ---","layer attribute : status differs according to the interaction","2006-03-24 14:14:06","2017-05-20 11:31:00","P3","OOo 2.0","AOO Later","Trivial"
63582,"Draw","save-export","issues","CONFIRMED"," ---","layer attribute : incorrect visual status before saving document","2006-03-24 14:37:31","2017-05-20 11:30:04","P3","OOo 2.0","AOO Later","Trivial"
63592,"Draw","editing","issues","CONFIRMED"," ---","allow nesting objects into objects (eg. rectangle into rectangle)","2006-03-24 17:42:24","2013-02-07 22:34:38","P3","OOo 2.0.2"," ---","Trivial"
63608,"Draw","formatting","issues","CONFIRMED"," ---","Rotated graphic fails to retain adjusted size when printing","2006-03-25 05:06:40","2017-05-20 11:31:24","P3","OOo 2.0.2","AOO Later","Trivial"
63634,"Draw","code","issues","CONFIRMED"," ---","Themes  made in  sgxxx.sdg, sgxxx.sdv and sgxxx.thm very slow","2006-03-25 22:58:58","2017-05-20 10:47:48","P3","OOo 2.0.2"," ---","Trivial"
63761,"Draw","ui","issues","CONFIRMED"," ---","Polygons of image map disturbed in certain format","2006-03-29 12:44:38","2017-05-20 11:31:14","P3","680m161","AOO Later","Trivial"
63965,"Draw","save-export","issues","CONFIRMED"," ---","SVG export does not show transparency if gradiend is selected","2006-04-04 13:42:21","2017-05-20 11:29:48","P3","OOo 2.0.2","AOO Later","Trivial"
63969,"Draw","save-export","issues","CONFIRMED"," ---","SVG export does not show transparency for lines","2006-04-04 14:12:47","2017-05-20 11:31:15","P3","OOo 2.0.2","AOO Later","Trivial"
64667,"Draw","code","issues","CONFIRMED"," ---","When I copy the page, shape moved","2006-04-23 17:28:48","2017-05-20 11:29:53","P3","OOo 2.0.2","AOO Later","Trivial"
64749,"Draw","ui","issues","CONFIRMED"," ---","Wrong generated gluepoints when loading 2.0 docs","2006-04-25 14:09:27","2013-02-07 21:53:11","P3","680m163","AOO Later","Trivial"
64765,"Draw","formatting","issues","CONFIRMED"," ---","resize multiple objects simultaneously","2006-04-26 06:19:29","2013-02-07 22:32:36","P3","OOo 2.0.2"," ---","Trivial"
65350,"Draw","editing","issues","CONFIRMED"," ---","Changing the color resolution of a picture breaks its connectors","2006-05-14 08:04:32","2013-02-07 21:50:56","P3","OOo 2.0.2"," ---","Trivial"
65461,"Draw","editing","issues","CONFIRMED"," ---","Connection between two connectors broken when object moved","2006-05-16 16:39:07","2017-05-20 10:47:45","P3","OOo 2.0.2"," ---","Trivial"
65490,"Draw","code","issues","CONFIRMED"," ---","Double entries on Stylist, Korean.","2006-05-17 13:14:03","2017-05-20 10:47:45","P3","recent-trunk"," ---","Trivial"
65804,"Draw","ui","issues","CONFIRMED"," ---","Allow other objects inside Drawing objects","2006-05-27 11:56:51","2013-02-07 22:32:48","P3","OOo 2.0.2"," ---","Trivial"
66188,"Draw","ui","issues","CONFIRMED"," ---","Edit points: moving points from multiple objects fails","2006-06-07 00:15:21","2017-05-20 11:31:07","P3","OOo 2.0.2","AOO Later","Trivial"
63678,"Draw","ui","issues","CONFIRMED"," ---","wrong numbers of slides in the navigator after undo.","2006-03-27 15:58:02","2017-05-20 11:31:41","P4","680m160","AOO Later","Trivial"
64734,"Draw","ui","issues","CONFIRMED"," ---","Apply a vectorial graphic as area filling ( e.g. to customize a chart )","2006-04-25 10:40:08","2013-02-07 22:43:23","P4","OOo 2.0.2"," ---","Trivial"
66085,"Draw","formatting","issues","CONFIRMED"," ---","Format - Charcter Dialog should display selected text","2006-06-04 10:56:09","2013-02-07 22:42:41","P4","OOo 2.0.3"," ---","Trivial"
66089,"Draw","editing","issues","CONFIRMED"," ---","Find & Replace in Draw and Impress should use text selection","2006-06-04 14:10:23","2013-02-07 22:37:44","P4","OOo 2.0.3"," ---","Trivial"
66248,"Draw","ui","issues","CONFIRMED"," ---","Curve dialog has wrong name in the titlebar.","2006-06-08 15:48:11","2017-05-20 11:31:06","P4","680m172","AOO Later","Trivial"
63401,"Draw","save-export","issues","ACCEPTED"," ---","SVG-export: Wrong syntax concerning ""font family""","2006-03-20 15:59:44","2017-05-20 11:31:09","P3","OOo 2.0.2","AOO Later","Trivial"
63966,"Draw","ui","issues","ACCEPTED"," ---","repaint for text shadow icon is missing.","2006-04-04 13:57:56","2017-05-20 11:31:02","P3","680m161","AOO Later","Trivial"
65839,"Draw","code","issues","ACCEPTED"," ---","draw and impress fail to enable the paste button's arrow after starting","2006-05-28 21:24:26","2017-05-20 10:47:37","P3","OOo 2.0.2"," ---","Trivial"
66305,"Draw","ui","issues","ACCEPTED"," ---","Dropdown palette or menu on drawing toolbar hidden behind windows taskbar","2006-06-10 21:29:58","2013-07-30 02:14:21","P4","OOo 2.0.2","AOO Later","Trivial"
66045,"Draw","save-export","issues","REOPENED"," ---","SVG export hair-thin lines","2006-06-02 10:41:13","2017-05-20 10:48:14","P3","OOo 2.0.2"," ---","Trivial"
64630,"Draw","editing","issues","REOPENED"," ---","Freehand Tool needs option to control smoothing","2006-04-21 21:21:25","2017-05-20 10:45:31","P4","OOo 2.0"," ---","Trivial"
64241,"Draw","code","jens-heiner.rechtien","CLOSED","DUPLICATE","m163-to-be: W32 build breaks in goodies/source/inv","2006-04-11 00:08:03","2006-04-11 09:45:30","P1 (highest)","recent-trunk","OOo 2.0.3","Trivial"
65308,"Draw","code","christian.guenther","CLOSED","FIXED","crash on paste into ""notes"" view in impress","2006-05-11 18:28:13","2006-07-20 16:32:50","P2","OOo 2.0.2","OOo 2.0.4","Trivial"
65274,"Draw","editing","etiffany","CLOSED","FIXED","Text label on drawing object does not rotate correctly with object","2006-05-10 23:00:42","2006-08-30 20:26:55","P2","OOo 2.0.2","OOo 2.0.4","Trivial"
65324,"Draw","save-export","michael.ruess","CLOSED","FIXED","A draw file that crashes the program when saving","2006-05-12 12:41:31","2006-07-18 13:20:20","P2","OOo 2.0.2","OOo 2.0.4","Trivial"
64334,"Draw","code","nospam4obr","CLOSED","DUPLICATE","crash on impress start (with file)","2006-04-12 15:15:16","2006-04-27 10:44:19","P2","OOo 2.0.2"," ---","Trivial"
64467,"Draw","code","thomas.lange","CLOSED","FIXED","core dump when typing text into calc","2006-04-18 11:45:28","2007-02-05 15:54:42","P2","OOo 2.0.2","OOo 2.0.3","Trivial"
63345,"Draw","ui","wolframgarten","CLOSED","FIXED","Crash adding scroll effect to text object","2006-03-18 19:40:12","2006-07-31 13:17:04","P2","OOo 2.0.2","OOo 2.0.4","Trivial"
64022,"Draw","formatting","wolframgarten","CLOSED","FIXED","Tabulators and Arial Narrow Font Crash OOo 2.0.2","2006-04-05 14:36:56","2006-07-20 10:38:48","P2","OOo 2.0.2","OOo 2.0.4","Trivial"
65616,"Draw","printing","wolframgarten","CLOSED","DUPLICATE","Print only half of A3 page in ""multiple pages"" mode","2006-05-20 15:41:26","2006-05-22 09:24:23","P2","OOo 2.0.2"," ---","Trivial"
66363,"Draw","ui","wolframgarten","CLOSED","FIXED","warnings01: empty gallery and crash when clicking on empty button","2006-06-12 15:24:56","2006-06-26 15:12:41","P2","680m170","OOo 2.0.4","Trivial"
63310,"Draw","code","Armin.Le.Grand","CLOSED","FIXED","Use cow_wrapper in basegfx","2006-03-17 15:13:57","2006-10-19 17:24:23","P3","recent-trunk","OOo 2.0.4","Trivial"
63399,"Draw","editing","Armin.Le.Grand","CLOSED","FIXED","Pasting Draw objects with hyperlink fails","2006-03-20 15:41:27","2017-05-20 10:35:31","P3","OOo 2.0.2","4.2.0","Trivial"
64873,"Draw","ui","Armin.Le.Grand","CLOSED","NOT_AN_OOO_ISSUE","Points not movable via keys after mouse selection","2006-04-28 08:31:14","2013-08-07 15:40:43","P3","680m164"," ---","Trivial"
