"number","from_date","to_date","backlog_all","inflow_all","outflow_all","backlog_normal","backlog_major","inflow_normal","inflow_major","outflow_normal","outflow_major"
"707",706,"2013-07-14","2013-07-20",5697,40,38,3037,409,25,3,22,3
"708",707,"2013-07-21","2013-07-27",5679,25,43,3033,407,21,1,25,3
"709",708,"2013-07-28","2013-08-03",5688,31,22,3037,407,21,4,17,4
"710",709,"2013-08-04","2013-08-10",5692,34,30,3044,407,28,1,21,1
"711",710,"2013-08-11","2013-08-17",5679,30,43,3040,406,25,0,29,1
"712",711,"2013-08-18","2013-08-24",5680,36,35,3040,407,25,3,25,2
"713",712,"2013-08-25","2013-08-31",5675,35,40,3047,407,30,1,23,1
"714",713,"2013-09-01","2013-09-07",5675,36,36,3054,407,31,1,24,1
"715",714,"2013-09-08","2013-09-14",5645,38,68,3036,407,28,3,46,3
"716",715,"2013-09-15","2013-09-21",5671,76,50,3060,413,59,9,35,3
"717",716,"2013-09-22","2013-09-28",5680,51,42,3069,416,38,5,29,2
"718",717,"2013-09-29","2013-10-05",5699,42,23,3087,417,37,3,19,2
"719",718,"2013-10-06","2013-10-12",5722,51,28,3106,419,35,3,16,1
"720",719,"2013-10-13","2013-10-19",5751,70,41,3126,423,50,6,30,2
"721",720,"2013-10-20","2013-10-26",5763,62,50,3139,420,45,2,32,5
"722",721,"2013-10-27","2013-11-02",5750,40,53,3138,416,33,3,34,7
"723",722,"2013-11-03","2013-11-09",5765,44,29,3153,418,36,3,21,1
"724",723,"2013-11-10","2013-11-16",5734,33,64,3140,413,24,2,37,7
"725",724,"2013-11-17","2013-11-23",5743,35,26,3156,411,29,0,13,2
"726",725,"2013-11-24","2013-11-30",5746,36,33,3164,412,30,1,22,0
"727",726,"2013-12-01","2013-12-07",5727,39,58,3157,411,32,3,39,4
"728",727,"2013-12-08","2013-12-14",5741,46,32,3177,412,36,1,16,0
"729",728,"2013-12-15","2013-12-21",5741,32,32,3178,415,21,4,20,1
"730",729,"2013-12-22","2013-12-28",5743,30,28,3188,414,26,1,16,2
"731",730,"2013-12-29","2014-01-04",5729,26,40,3174,413,17,0,31,1
"732",731,"2014-01-05","2014-01-11",5744,37,22,3186,416,26,6,14,3
"733",732,"2014-01-12","2014-01-18",5661,24,107,3131,407,16,2,71,11
"734",733,"2014-01-19","2014-01-25",5656,38,43,3133,405,33,0,31,2
"735",734,"2014-01-26","2014-02-01",5658,43,41,3140,405,34,2,27,2
"736",735,"2014-02-02","2014-02-08",5654,35,39,3146,403,28,2,22,4
"737",736,"2014-02-09","2014-02-15",5655,45,44,3150,402,36,1,32,2
"738",737,"2014-02-16","2014-02-22",5661,32,26,3155,401,26,1,21,2
"739",738,"2014-02-23","2014-03-01",5657,34,38,3152,402,27,1,30,0
"740",739,"2014-03-02","2014-03-08",5663,36,30,3162,400,27,1,17,3
"741",740,"2014-03-09","2014-03-15",5653,25,35,3160,397,22,0,24,3
"742",741,"2014-03-16","2014-03-22",5671,46,28,3174,398,35,1,21,0
"743",742,"2014-03-23","2014-03-29",5683,38,26,3182,398,28,2,20,2
"744",743,"2014-03-30","2014-04-05",5694,45,34,3194,398,36,2,24,2
"745",744,"2014-04-06","2014-04-12",5697,30,27,3196,399,23,1,21,0
"746",745,"2014-04-13","2014-04-19",5708,31,20,3204,400,23,1,15,0
"747",746,"2014-04-20","2014-04-26",5674,40,74,3187,399,28,6,45,7
"748",747,"2014-04-27","2014-05-03",5677,44,41,3192,402,33,4,28,1
"749",748,"2014-05-04","2014-05-10",5694,33,16,3210,402,27,1,9,1
"750",749,"2014-05-11","2014-05-17",5683,21,32,3209,399,19,1,20,4
"751",750,"2014-05-18","2014-05-24",5672,29,40,3212,398,22,1,19,2
"752",751,"2014-05-25","2014-05-31",5668,32,36,3210,399,23,1,25,0
"753",752,"2014-06-01","2014-06-07",5652,34,50,3204,397,28,0,34,2
"754",753,"2014-06-08","2014-06-14",5642,42,52,3201,396,33,2,36,3
"755",754,"2014-06-15","2014-06-21",5643,33,32,3208,401,24,5,17,0
"756",755,"2014-06-22","2014-06-28",5644,24,23,3211,401,20,0,17,0
"757",756,"2014-06-29","2014-07-05",5635,21,30,3206,401,16,1,21,1
"758",757,"2014-07-06","2014-07-12",5644,37,28,3215,403,29,4,20,2
"759",758,"2014-07-13","2014-07-19",5640,44,48,3221,400,37,1,31,4
"760",759,"2014-07-20","2014-07-26",5635,61,66,3219,402,49,6,51,4
"761",760,"2014-07-27","2014-08-02",5630,51,56,3224,406,41,5,36,1
"762",761,"2014-08-03","2014-08-09",5629,52,53,3231,403,42,1,35,4
"763",762,"2014-08-10","2014-08-16",5627,53,55,3235,400,46,0,42,3
"764",763,"2014-08-17","2014-08-23",5636,41,32,3241,402,27,5,21,3
"765",764,"2014-08-24","2014-08-30",5613,48,71,3234,397,36,5,43,10
"766",765,"2014-08-31","2014-09-06",5597,59,75,3229,397,50,3,55,3
"767",766,"2014-09-07","2014-09-13",5596,49,50,3232,397,45,2,42,2
"768",767,"2014-09-14","2014-09-20",5592,58,62,3224,397,42,4,50,4
"769",768,"2014-09-21","2014-09-27",5583,40,49,3220,397,33,2,37,2
"770",769,"2014-09-28","2014-10-04",5585,51,49,3222,397,40,2,38,2
"771",770,"2014-10-05","2014-10-11",5583,27,29,3222,397,19,2,19,2
"772",771,"2014-10-12","2014-10-18",5589,52,46,3224,400,31,6,29,3
"773",772,"2014-10-19","2014-10-25",5593,38,34,3232,403,31,4,23,1
"774",773,"2014-10-26","2014-11-01",5607,40,26,3245,403,32,2,19,2
"775",774,"2014-11-02","2014-11-08",5607,54,54,3246,404,43,2,42,1
"776",775,"2014-11-09","2014-11-15",5615,51,43,3255,404,41,3,32,3
"777",776,"2014-11-16","2014-11-22",5637,49,27,3277,402,40,2,18,4
"778",777,"2014-11-23","2014-11-29",5529,25,133,3209,400,17,3,85,5
"779",778,"2014-11-30","2014-12-06",5527,52,54,3209,405,39,5,39,0
"780",779,"2014-12-07","2014-12-13",5521,26,32,3210,405,20,3,19,3
"781",780,"2014-12-14","2014-12-20",5530,43,34,3221,402,32,2,21,5
"782",781,"2014-12-21","2014-12-27",5515,34,49,3214,397,26,2,33,7
"783",782,"2014-12-28","2015-01-03",5504,25,36,3204,397,17,1,27,1
"784",783,"2015-01-04","2015-01-10",5516,53,41,3220,395,46,1,30,3
"785",784,"2015-01-11","2015-01-17",5516,50,50,3221,396,42,2,41,1
"786",785,"2015-01-18","2015-01-24",5518,37,35,3225,395,31,1,27,2
"787",786,"2015-01-25","2015-01-31",5515,34,37,3220,393,24,0,29,2
"788",787,"2015-02-01","2015-02-07",5466,39,88,3183,392,33,1,70,2
"789",788,"2015-02-08","2015-02-14",5452,42,56,3169,393,31,2,45,1
"790",789,"2015-02-15","2015-02-21",5391,51,112,3132,391,39,4,76,6
"791",790,"2015-02-22","2015-02-28",5380,44,55,3128,387,40,0,44,4
"792",791,"2015-03-01","2015-03-07",5374,39,45,3127,386,32,1,33,2
"793",792,"2015-03-08","2015-03-14",5316,35,93,3083,384,28,1,72,3
"794",793,"2015-03-15","2015-03-21",5326,33,23,3093,383,27,0,17,1
"795",794,"2015-03-22","2015-03-28",5334,36,28,3098,384,32,1,27,0
"796",795,"2015-03-29","2015-04-04",5333,42,43,3098,385,31,2,31,1
"797",796,"2015-04-05","2015-04-11",5350,49,32,3112,388,36,5,22,2
"798",797,"2015-04-12","2015-04-18",5335,34,49,3106,383,32,0,38,5
"799",798,"2015-04-19","2015-04-25",5299,30,66,3075,379,26,1,57,5
"800",799,"2015-04-26","2015-05-02",5300,45,44,3073,380,31,2,33,1
"801",800,"2015-05-03","2015-05-09",5299,34,35,3077,375,29,0,25,5
"802",801,"2015-05-10","2015-05-16",5268,35,66,3063,365,27,1,41,11
"803",802,"2015-05-17","2015-05-23",5247,36,57,3057,363,31,1,37,3
"804",803,"2015-05-24","2015-05-30",5219,34,62,3042,363,32,1,47,1
"805",804,"2015-05-31","2015-06-06",5204,28,43,3030,364,20,2,32,1
"806",805,"2015-06-07","2015-06-13",5210,29,23,3041,363,26,0,15,1
"807",806,"2015-06-14","2015-06-20",5197,57,70,3031,364,45,3,55,2
"808",807,"2015-06-21","2015-06-27",5202,55,50,3037,363,45,3,39,4
"809",808,"2015-06-28","2015-07-04",5176,47,73,3016,365,37,6,58,4
"810",809,"2015-07-05","2015-07-11",5168,40,48,3014,365,33,2,35,2
"811",810,"2015-07-12","2015-07-18",5193,70,45,3042,366,64,4,36,3
"812",811,"2015-07-19","2015-07-25",5193,57,57,3041,369,47,3,48,0
"813",812,"2015-07-26","2015-08-01",5196,47,44,3042,371,31,5,30,3
"814",813,"2015-08-02","2015-08-08",5195,38,39,3044,370,30,1,28,2
"815",814,"2015-08-09","2015-08-15",5179,60,76,3029,373,47,4,62,1
"816",815,"2015-08-16","2015-08-22",5180,53,52,3029,377,37,7,37,3
"817",816,"2015-08-23","2015-08-29",5174,61,67,3030,378,49,3,48,2
"818",817,"2015-08-30","2015-09-05",5173,46,47,3030,381,35,5,35,2
"819",818,"2015-09-06","2015-09-12",5142,53,84,3022,375,46,3,54,9
"820",819,"2015-09-13","2015-09-19",5138,35,39,3020,372,28,1,30,4
"821",820,"2015-09-20","2015-09-26",4961,39,216,2924,366,29,4,125,10
"822",821,"2015-09-27","2015-10-03",4650,46,357,2758,351,37,3,203,18
"823",822,"2015-10-04","2015-10-10",4553,50,147,2693,337,34,6,99,20
"824",823,"2015-10-11","2015-10-17",4536,34,51,2694,333,28,1,27,5
"825",824,"2015-10-18","2015-10-24",4520,21,37,2682,333,18,1,30,1
"826",825,"2015-10-25","2015-10-31",4517,24,27,2678,335,16,2,20,0
"827",826,"2015-11-01","2015-11-07",4517,35,35,2678,335,23,3,23,3
"828",827,"2015-11-08","2015-11-14",4459,40,98,2631,331,32,2,79,6
"829",828,"2015-11-15","2015-11-21",4453,44,50,2617,332,27,3,41,2
"830",829,"2015-11-22","2015-11-28",4439,27,41,2615,331,25,1,27,2
"831",830,"2015-11-29","2015-12-05",4416,33,56,2597,328,23,0,41,3
"832",831,"2015-12-06","2015-12-12",4403,45,58,2598,326,37,1,36,3
"833",832,"2015-12-13","2015-12-19",4349,23,77,2562,322,17,1,53,5
"834",833,"2015-12-20","2015-12-26",4331,26,44,2546,324,18,3,34,1
"835",834,"2015-12-27","2016-01-02",4338,27,20,2554,322,23,1,15,3
"836",835,"2016-01-03","2016-01-09",4339,46,45,2557,323,33,2,30,1
"837",836,"2016-01-10","2016-01-16",4327,30,42,2549,323,23,3,31,3
"838",837,"2016-01-17","2016-01-23",4303,41,65,2531,323,30,4,48,4
"839",838,"2016-01-24","2016-01-30",4290,43,56,2527,318,28,1,32,6
"840",839,"2016-01-31","2016-02-06",4280,44,54,2522,320,33,3,38,1
"841",840,"2016-02-07","2016-02-13",4265,41,56,2517,317,30,3,35,6
"842",841,"2016-02-14","2016-02-20",4265,33,33,2514,322,23,7,26,2
"843",842,"2016-02-21","2016-02-27",4263,42,44,2521,316,37,0,30,6
"844",843,"2016-02-28","2016-03-05",4237,27,53,2503,313,21,1,39,4
"845",844,"2016-03-06","2016-03-12",4227,31,41,2490,314,19,3,32,2
"846",845,"2016-03-13","2016-03-19",4214,34,47,2482,314,25,2,33,2
"847",846,"2016-03-20","2016-03-26",4221,45,38,2486,314,33,2,29,2
"848",847,"2016-03-27","2016-04-02",4207,30,44,2475,312,20,2,31,4
"849",848,"2016-04-03","2016-04-09",4205,38,40,2474,310,26,1,27,3
"850",849,"2016-04-10","2016-04-16",4229,50,26,2494,312,38,3,18,1
"851",850,"2016-04-17","2016-04-23",4232,57,54,2498,310,44,2,40,4
"852",851,"2016-04-24","2016-04-30",4209,104,127,2481,310,88,6,105,6
"853",852,"2016-05-01","2016-05-07",4202,50,57,2474,312,43,3,50,1
"854",853,"2016-05-08","2016-05-14",4199,45,48,2472,313,39,2,41,1
"855",854,"2016-05-15","2016-05-21",4183,41,57,2459,311,29,2,42,4
"856",855,"2016-05-22","2016-05-28",4178,49,54,2463,310,39,1,35,2
"857",856,"2016-05-29","2016-06-04",4154,54,78,2453,305,44,3,54,8
"858",857,"2016-06-05","2016-06-11",4081,34,107,2390,303,20,4,83,6
"859",858,"2016-06-12","2016-06-18",3775,24,330,2270,286,17,1,137,18
"860",859,"2016-06-19","2016-06-25",3743,34,66,2244,286,24,3,50,3
"861",860,"2016-06-26","2016-07-02",3743,37,37,2246,285,27,2,25,3
"862",861,"2016-07-03","2016-07-09",3492,32,283,2102,272,26,2,170,15
"863",862,"2016-07-10","2016-07-16",3485,28,35,2098,272,20,2,24,2
"864",863,"2016-07-17","2016-07-23",3479,26,32,2098,270,20,0,20,2
"865",864,"2016-07-24","2016-07-30",3448,30,61,2084,266,24,2,38,6
"866",865,"2016-07-31","2016-08-06",3431,31,48,2077,262,20,4,27,8
"867",866,"2016-08-07","2016-08-13",3430,26,27,2075,261,17,2,19,3
"868",867,"2016-08-14","2016-08-20",3421,28,37,2074,260,21,1,22,2
"869",868,"2016-08-21","2016-08-27",3375,38,84,2046,256,29,1,57,5
"870",869,"2016-08-28","2016-09-03",3365,32,42,2041,256,23,2,28,2
"871",870,"2016-09-04","2016-09-10",3319,30,76,2009,249,24,0,56,7
"872",871,"2016-09-11","2016-09-17",3306,31,44,2001,247,21,3,29,5
"873",872,"2016-09-18","2016-09-24",3260,28,74,1966,243,20,1,55,5
"874",873,"2016-09-25","2016-10-01",3239,22,43,1953,243,19,1,32,1
"875",874,"2016-10-02","2016-10-08",3223,38,54,1941,244,25,2,37,1
"876",875,"2016-10-09","2016-10-15",3208,36,51,1935,241,19,4,25,7
"877",876,"2016-10-16","2016-10-22",3195,38,51,1918,241,24,4,41,4
"878",877,"2016-10-23","2016-10-29",3160,31,66,1895,241,24,2,47,2
"879",878,"2016-10-30","2016-11-05",3152,24,32,1891,241,23,0,27,0
"880",879,"2016-11-06","2016-11-12",3141,27,38,1878,244,17,3,30,0
"881",880,"2016-11-13","2016-11-19",3099,32,74,1850,239,26,0,54,5
"882",881,"2016-11-20","2016-11-26",3058,34,75,1827,237,28,2,51,4
"883",882,"2016-11-27","2016-12-03",3033,28,53,1814,235,22,0,35,2
"884",883,"2016-12-04","2016-12-10",3004,39,68,1789,233,28,2,53,4
"885",884,"2016-12-11","2016-12-17",2954,33,83,1763,222,25,1,51,12
"886",885,"2016-12-18","2016-12-24",2938,33,49,1752,222,19,2,30,2
"887",886,"2016-12-25","2016-12-31",2899,25,64,1725,217,16,0,43,5
"888",887,"2017-01-01","2017-01-07",2854,29,74,1694,211,22,1,53,7
"889",888,"2017-01-08","2017-01-14",2811,39,82,1663,207,27,1,58,5
"890",889,"2017-01-15","2017-01-21",2810,36,37,1661,204,17,2,19,5
"891",890,"2017-01-22","2017-01-28",2793,41,58,1653,202,29,2,37,4
"892",891,"2017-01-29","2017-02-04",2766,40,67,1639,202,29,2,43,2
"893",892,"2017-02-05","2017-02-11",2734,39,71,1620,196,31,0,50,6
"894",893,"2017-02-12","2017-02-18",2698,33,69,1594,193,25,2,51,5
"895",894,"2017-02-19","2017-02-25",2688,36,46,1583,193,29,3,40,3
"896",895,"2017-02-26","2017-03-04",2662,33,59,1564,192,23,3,42,4
"897",896,"2017-03-05","2017-03-11",2639,40,63,1557,185,31,0,38,7
"898",897,"2017-03-12","2017-03-18",2602,25,62,1535,179,18,0,40,6
"899",898,"2017-03-19","2017-03-25",2605,38,35,1546,178,37,1,26,2
"900",899,"2017-03-26","2017-04-01",2595,32,42,1546,179,24,2,24,1
"901",900,"2017-04-02","2017-04-08",2592,59,62,1549,178,47,1,44,2
"902",901,"2017-04-09","2017-04-15",2585,55,62,1550,178,46,1,45,1
"903",902,"2017-04-16","2017-04-22",2589,49,45,1560,178,42,1,32,1
"904",903,"2017-04-23","2017-04-29",2565,60,84,1538,175,49,2,71,5
"905",904,"2017-04-30","2017-05-06",2551,47,61,1530,173,40,1,48,3
"906",905,"2017-05-07","2017-05-13",2534,39,56,1529,172,33,0,34,1
"907",906,"2017-05-14","2017-05-20",2487,50,97,1502,170,44,1,71,3
"908",907,"2017-05-21","2017-05-27",2470,55,72,1494,170,50,1,58,1
"909",908,"2017-05-28","2017-06-03",2442,41,69,1473,171,35,2,56,1
"910",909,"2017-06-04","2017-06-10",2436,41,47,1471,171,31,2,33,2
"911",910,"2017-06-11","2017-06-17",2435,54,55,1465,173,42,3,48,1
"912",911,"2017-06-18","2017-06-24",2418,32,49,1452,172,26,0,39,1
"913",912,"2017-06-25","2017-07-01",2389,21,50,1439,168,17,0,30,4
"914",913,"2017-07-02","2017-07-08",2375,28,42,1435,168,21,1,25,1
"915",914,"2017-07-09","2017-07-15",2361,36,50,1430,165,29,2,34,5
"916",915,"2017-07-16","2017-07-22",2339,39,61,1424,164,33,1,39,2
"917",916,"2017-07-23","2017-07-29",2308,50,81,1404,160,41,1,61,5
"918",917,"2017-07-30","2017-08-05",2266,36,78,1379,160,30,2,55,2
"919",918,"2017-08-06","2017-08-12",2272,58,52,1387,159,51,2,43,3
"920",919,"2017-08-13","2017-08-19",2244,38,66,1369,156,35,0,53,3
"921",920,"2017-08-20","2017-08-26",2238,39,45,1368,154,34,0,35,2
"922",921,"2017-08-27","2017-09-02",2233,40,45,1362,153,27,3,33,4
"923",922,"2017-09-03","2017-09-09",2210,26,49,1351,153,22,1,33,1
"924",923,"2017-09-10","2017-09-16",2185,30,55,1343,152,23,0,31,1
"925",924,"2017-09-17","2017-09-23",2182,24,27,1338,152,20,0,25,0
"926",925,"2017-09-24","2017-09-30",2184,27,25,1342,151,24,0,20,1
"927",926,"2017-10-01","2017-10-07",2159,23,48,1325,150,20,1,37,2
"928",927,"2017-10-08","2017-10-14",2143,34,50,1314,149,33,0,44,1
"929",928,"2017-10-15","2017-10-21",2145,38,36,1318,149,33,3,29,3
"930",929,"2017-10-22","2017-10-28",2136,35,44,1316,147,28,0,30,2
"931",930,"2017-10-29","2017-11-04",2130,40,46,1319,144,30,0,27,3
"932",931,"2017-11-05","2017-11-11",2116,42,56,1313,144,34,2,40,2
"933",932,"2017-11-12","2017-11-18",2108,48,56,1308,144,40,0,45,0
"934",933,"2017-11-19","2017-11-25",2088,44,64,1296,141,38,1,50,4
"935",934,"2017-11-26","2017-12-02",2064,29,53,1288,138,26,1,34,4
"936",935,"2017-12-03","2017-12-09",2060,41,45,1289,134,36,1,35,5
"937",936,"2017-12-10","2017-12-16",2050,24,34,1291,133,19,2,17,3
"938",937,"2017-12-17","2017-12-23",2033,38,55,1277,134,28,3,42,2
"939",938,"2017-12-24","2017-12-30",2011,28,50,1262,134,21,0,36,0
"940",939,"2017-12-31","2018-01-06",1992,44,63,1251,130,38,1,49,5
"941",940,"2018-01-07","2018-01-13",1960,42,74,1233,127,35,2,53,5
"942",941,"2018-01-14","2018-01-20",1934,34,60,1212,125,28,1,49,3
"943",942,"2018-01-21","2018-01-27",1893,46,87,1191,122,42,0,63,3
"944",943,"2018-01-28","2018-02-03",1869,52,76,1176,122,46,1,61,1
"945",944,"2018-02-04","2018-02-10",1840,30,59,1155,119,24,2,45,5
"946",945,"2018-02-11","2018-02-17",1834,40,46,1150,121,30,3,35,1
"947",946,"2018-02-18","2018-02-24",1788,39,85,1119,120,35,0,66,1
"948",947,"2018-02-25","2018-03-03",1770,27,45,1106,120,21,1,34,1
"949",948,"2018-03-04","2018-03-10",1750,43,63,1095,120,37,1,48,1
"950",949,"2018-03-11","2018-03-17",1753,43,40,1097,119,36,0,34,1
"951",950,"2018-03-18","2018-03-24",1756,36,33,1107,118,30,0,20,1
"952",951,"2018-03-25","2018-03-31",1745,51,62,1105,117,46,0,48,1
"953",952,"2018-04-01","2018-04-07",1737,37,45,1102,114,33,1,36,4
"954",953,"2018-04-08","2018-04-14",1720,45,62,1092,114,37,1,47,1
"955",954,"2018-04-15","2018-04-21",1721,34,33,1095,113,28,1,25,2
"956",955,"2018-04-22","2018-04-28",1707,35,49,1093,107,33,0,35,6
"957",956,"2018-04-29","2018-05-05",1663,34,78,1069,104,31,1,55,4
"958",957,"2018-05-06","2018-05-12",1635,44,72,1041,105,33,2,61,1
"959",958,"2018-05-13","2018-05-19",1631,35,39,1038,108,25,4,28,1
"960",959,"2018-05-20","2018-05-26",1608,30,53,1027,102,24,0,35,6
"961",960,"2018-05-27","2018-06-02",1578,33,63,1011,99,26,1,42,4
"962",961,"2018-06-03","2018-06-09",1559,32,51,998,98,26,2,39,3
"963",962,"2018-06-10","2018-06-16",1553,21,27,997,97,17,0,18,1
"964",963,"2018-06-17","2018-06-23",1535,28,46,985,97,25,1,37,1
"965",964,"2018-06-24","2018-06-30",1516,40,59,972,96,31,1,44,2
"966",965,"2018-07-01","2018-07-07",1500,34,50,965,94,30,1,37,3
"967",966,"2018-07-08","2018-07-14",1474,32,58,945,95,29,2,49,1
"968",967,"2018-07-15","2018-07-21",1476,40,38,950,94,35,1,30,2
"969",968,"2018-07-22","2018-07-28",1461,31,46,942,94,25,1,33,1
"970",969,"2018-07-29","2018-08-04",1435,31,57,930,92,25,1,37,3
"971",970,"2018-08-05","2018-08-11",1452,73,56,944,91,56,2,42,3
"972",971,"2018-08-12","2018-08-18",1427,47,72,921,89,32,1,55,3
"973",972,"2018-08-19","2018-08-25",1398,43,72,902,88,32,2,51,3
"974",973,"2018-08-26","2018-09-01",1364,38,72,882,83,37,0,57,5
"975",974,"2018-09-02","2018-09-08",1285,60,139,824,80,54,0,112,3
"976",975,"2018-09-09","2018-09-15",1228,56,113,794,80,45,2,75,2
"977",976,"2018-09-16","2018-09-22",1166,49,111,748,76,42,1,88,5
"978",977,"2018-09-23","2018-09-29",1142,37,61,733,73,32,2,47,5
"979",978,"2018-09-30","2018-10-06",1066,50,126,684,70,44,0,93,3
"980",979,"2018-10-07","2018-10-13",1021,69,114,656,69,60,0,88,1
"981",980,"2018-10-14","2018-10-20",1014,82,89,663,67,69,2,62,4
"982",981,"2018-10-21","2018-10-27",970,63,107,629,63,53,2,87,6
"983",982,"2018-10-28","2018-11-03",929,67,108,607,62,58,1,80,2
"984",983,"2018-11-04","2018-11-10",898,73,104,595,62,65,2,77,2
"985",984,"2018-11-11","2018-11-17",898,70,70,595,60,60,0,60,2
"986",985,"2018-11-18","2018-11-24",824,53,127,544,58,47,0,98,2
"987",986,"2018-11-25","2018-12-01",781,72,115,519,55,63,0,88,3
"988",987,"2018-12-02","2018-12-08",772,65,74,522,55,56,1,53,1
"989",988,"2018-12-09","2018-12-15",729,58,101,493,53,49,1,78,3
"990",989,"2018-12-16","2018-12-22",683,56,102,458,50,50,0,85,3
"991",990,"2018-12-23","2018-12-29",666,50,67,458,44,44,0,44,6
"992",991,"2018-12-30","2019-01-05",614,18,70,421,42,16,0,53,2
