"Issue ID","Product","Component","Assignee","Status","Resolution","Summary","Opened","Changed","Priority","Version","Target Milestone","Severity"
58261,"Calc","viewing","spreadsheet","CLOSED","NOT_AN_OOO_ISSUE","Page Breaks visual aid checkbox is not a true global option","2005-11-21 19:38:53","2006-02-17 14:25:52","P3","OOo 2.0"," ---","Trivial"
58264,"Calc","code","spreadsheet","CLOSED","DUPLICATE","A formula could also be started with the '+', not only the ""="" character .","2005-11-21 20:46:55","2005-11-24 13:32:53","P3","OOo 2.0"," ---","Trivial"
58286,"Calc","code","spreadsheet","CLOSED","NOT_AN_OOO_ISSUE","LOOKUP function works dirty in OOo2.0","2005-11-22 09:28:22","2007-08-07 09:50:16","P3","OOo 2.0"," ---","Trivial"
58306,"Calc","ui","spreadsheet","CLOSED","IRREPRODUCIBLE","Calc gets confused when 2 spreadsheets are open at once","2005-11-22 13:13:01","2006-02-17 14:28:35","P3","OOo 2.0"," ---","Trivial"
58394,"Calc","ui","spreadsheet","CLOSED","DUPLICATE","Button hyperlinking to location within document not working correctly.","2005-11-24 15:00:30","2005-11-24 15:31:08","P3","OOo 2.0"," ---","Trivial"
58403,"Calc","viewing","spreadsheet","CLOSED","IRREPRODUCIBLE","In calc The note box size and placement changed","2005-11-24 20:58:32","2006-02-17 14:37:13","P3","OOo 2.0"," ---","Trivial"
58405,"Calc","open-import","spreadsheet","CLOSED","NOT_AN_OOO_ISSUE","Sometime crashes when opening spreadsheet.","2005-11-24 22:29:42","2005-12-22 02:47:33","P3","OOo 2.0"," ---","Trivial"
58456,"Calc","viewing","spreadsheet","CLOSED","DUPLICATE","excessive memory use, extreme slow speed","2005-11-25 20:02:52","2006-01-02 16:09:40","P3","OOo 2.0"," ---","Trivial"
58595,"Calc","open-import","spreadsheet","CLOSED","DUPLICATE","Import of .xls file does not plot properly","2005-11-28 21:20:04","2006-02-17 14:48:26","P3","OOo 2.0"," ---","Trivial"
58598,"Calc","formatting","spreadsheet","CLOSED","NOT_AN_OOO_ISSUE","Dates entered as MM/DD/YY violating global settings","2005-11-29 02:31:19","2006-07-11 10:29:24","P3","OOo 2.0"," ---","Trivial"
58599,"Calc","viewing","spreadsheet","CLOSED","NOT_AN_OOO_ISSUE","Can't close Calc","2005-11-29 03:42:41","2005-12-08 11:11:40","P3","OOo 2.0"," ---","Trivial"
58616,"Calc","open-import","spreadsheet","CLOSED","IRREPRODUCIBLE","Can not open one of xls spreadsheet.","2005-11-29 11:45:55","2005-12-15 12:11:52","P3","OOo 2.0"," ---","Trivial"
55927,"Calc","editing","stefan.baltzer","CLOSED","FIXED","Edit engine draws BiDi text wrong","2005-10-13 15:50:35","2013-08-07 15:15:24","P3","680m132"," ---","Trivial"
57685,"Calc","open-import","sven.jacobi","CLOSED","FIXED","Custom shape import freezes","2005-11-10 15:51:37","2013-08-07 15:13:53","P3","680m132"," ---","Trivial"
53845,"Calc","code","thomas.klarhoefer","CLOSED","FIXED","Faulty NPV (Net Present Value) Function","2005-08-27 08:59:30","2013-08-07 15:13:53","P3","OOo 1.1.4"," ---","Trivial"
53986,"Calc","viewing","thomas.klarhoefer","CLOSED","FIXED","Advanced filter ignores not equal <> comparison","2005-08-30 15:53:30","2013-08-07 15:14:17","P3","OOO 2.0 Beta2"," ---","Trivial"
54993,"Calc","printing","thomas.klarhoefer","CLOSED","FIXED","When opening MS Excell doc, prints very small (5% of expected size)","2005-09-23 07:55:32","2013-08-07 15:14:47","P3","680m128"," ---","Trivial"
55183,"Calc","save-export","thomas.klarhoefer","CLOSED","FIXED","Excel export: Charts in object groups cause Excel to crash","2005-09-28 12:39:41","2013-08-07 15:14:47","P3","680m124"," ---","Trivial"
55457,"Calc","open-import","thomas.klarhoefer","CLOSED","FIXED","Excel chart import: Disabled axis lines imported as visible","2005-10-04 15:21:00","2013-08-07 15:14:03","P3","680m124"," ---","Trivial"
53756,"Calc","configuration","frank","CLOSED","FIXED","Edit Mode called Set Input Mode","2005-08-24 20:27:45","2013-08-07 15:14:03","P4","OOo 2.0 Beta"," ---","Trivial"
56618,"Calc","ui","martina.waller","CLOSED","FIXED","wrong help tip in dialog ""Edit - Changes - Show""","2005-10-25 14:50:36","2013-08-07 15:14:13","P4","OOo 2.0"," ---","Trivial"
57108,"Calc","ui","martina.waller","CLOSED","FIXED","ODFF: INDEX function returns content, not reference","2005-11-01 10:29:37","2013-08-07 15:15:24","P4","OOo 2.0"," ---","Trivial"
55020,"Calc","viewing","niklas.nebel","CLOSED","IRREPRODUCIBLE","Vertical scroll slider locks if row hight is bigger than available screen hight","2005-09-24 04:52:45","2013-08-07 15:12:27","P4","680m130"," ---","Trivial"
57760,"Calc","editing","niklas.nebel","CLOSED","DUPLICATE","Calc not very responsive overall","2005-11-11 17:50:39","2013-08-07 15:15:24","P4","OOo 2.0"," ---","Trivial"
54231,"Calc","ui","oc","CLOSED","FIXED","invalid description of function RANK() arguments","2005-09-05 14:00:30","2013-08-07 15:13:18","P4","OOO 2.0 Beta2"," ---","Trivial"
55972,"Calc","ui","oc","CLOSED","FIXED","Duplicate shortcut key (mnemonic) ""C"" in Format menu: Cells vs Change Case","2005-10-14 07:20:42","2013-08-07 15:14:03","P4","OOo 2.0 Beta"," ---","Trivial"
58115,"Calc","ui","oc","CLOSED","WONT_FIX","Autocorrect must not be switched on by default","2005-11-18 13:55:21","2006-02-08 10:03:16","P4","OOo 2.0"," ---","Trivial"
58244,"Calc","formatting","oc","CLOSED","FIXED","i54691 is not available in patch","2005-11-21 13:47:28","2013-08-07 15:13:18","P4","680m142"," ---","Trivial"
54546,"Calc","code","ooo","CLOSED","FIXED","duplicate strings in scaddins and sc/addins","2005-09-13 12:23:51","2013-08-07 15:13:18","P4","OOO 2.0 Beta2"," ---","Trivial"
57332,"Calc","viewing","requirements","CLOSED","DUPLICATE","make calc input line show complete cell content","2005-11-03 20:45:23","2010-11-10 17:17:12","P4","OOo 2.0"," ---","Trivial"
54257,"Calc","open-import","spreadsheet","CLOSED","NOT_AN_OOO_ISSUE","Excel  macros donÂ´t get imported","2005-09-06 07:54:50","2005-09-06 16:32:52","P4","OOO 2.0 Beta2"," ---","Trivial"
54344,"Calc","formatting","spreadsheet","CLOSED","DUPLICATE","Editable Margins (rows and columns) in Preview","2005-09-08 08:30:33","2005-09-23 14:58:46","P4","680m122"," ---","Trivial"
54527,"Calc","ui","spreadsheet","CLOSED","NOT_AN_OOO_ISSUE","Chart Quick Icon doesn't work in Calc","2005-09-13 07:39:59","2016-07-20 07:10:29","P4","OOO 2.0 Beta2"," ---","Trivial"
55051,"Calc","formatting","spreadsheet","CLOSED","NOT_AN_OOO_ISSUE","Text orientation modifies cell background color orientation","2005-09-25 04:01:19","2005-10-04 17:39:19","P4","OOO 2.0 Beta2"," ---","Trivial"
55206,"Calc","open-import","spreadsheet","CLOSED","NOT_AN_OOO_ISSUE","Excel import : wrong type of data","2005-09-28 20:31:47","2005-09-29 17:18:16","P4","680m122"," ---","Trivial"
55267,"Calc","editing","spreadsheet","CLOSED","DUPLICATE","Commas combining multiple references (as it is in Microsoft Excel)","2005-09-30 01:36:58","2005-10-04 09:22:50","P4","recent-trunk"," ---","Trivial"
55425,"Calc","code","spreadsheet","CLOSED","IRREPRODUCIBLE","pasting into insert note on spreadsheet freezes program","2005-10-03 23:07:15","2005-10-25 13:05:55","P4","OOo 1.1.2"," ---","Trivial"
55633,"Calc","open-import","spreadsheet","CLOSED","DUPLICATE","Excel hyperlinks fail in OO due to special characters in worksheet name","2005-10-07 20:35:45","2005-10-26 12:05:52","P4","OOo 2.0"," ---","Trivial"
55712,"Calc","printing","spreadsheet","CLOSED","IRREPRODUCIBLE","Print to fit using selected cells with multiple pages","2005-10-10 05:24:01","2005-10-10 09:15:07","P4","OOO 2.0 Beta2"," ---","Trivial"
56343,"Calc","save-export","spreadsheet","CLOSED","NOT_AN_OOO_ISSUE","Saving spreadsheet as existing user template causes error","2005-10-20 23:54:46","2010-10-23 15:43:15","P4","OOo 2.0"," ---","Trivial"
56987,"Calc","printing","spreadsheet","CLOSED","IRREPRODUCIBLE","missing sheet on printing","2005-10-30 19:24:41","2005-11-15 14:32:20","P4","OOo 2.0"," ---","Trivial"
58225,"Calc","editing","spreadsheet","CLOSED","NOT_AN_OOO_ISSUE","Cell falls to date instead of text","2005-11-21 09:43:09","2006-02-17 13:30:34","P4","OOo 2.0"," ---","Trivial"
55171,"Calc","ui","thomas.klarhoefer","CLOSED","FIXED","Sheet does not change if right clicked on tabbar","2005-09-28 11:39:30","2013-08-07 15:14:39","P4","680m124"," ---","Trivial"
57547,"Calc","ui","thorsten.martens","CLOSED","DUPLICATE","Right click menu on sheet tab disappears off screen on multimonitor configuration with different screen resolutions","2005-11-09 08:00:27","2008-11-05 20:52:59","P4","OOo 2.0"," ---","Trivial"
53911,"Calc","ui","hans_werner67","CLOSED","NOT_AN_OOO_ISSUE","Test, ignore pls.","2005-08-29 16:07:50","2005-09-01 08:43:03","P5 (lowest)","recent-trunk"," ---","Trivial"
55046,"Calc","formatting","oc","CLOSED","IRREPRODUCIBLE","Scroll bars donâ€™t move viewing region correctly","2005-09-25 02:49:39","2005-11-09 09:09:47","P5 (lowest)","OOO 2.0 Beta2"," ---","Trivial"
53865,"Calc","save-export","spreadsheet","CLOSED","IRREPRODUCIBLE","Calc crashed - unknown reason, unknown action","2005-08-28 03:00:37","2005-09-21 12:11:38","P5 (lowest)","OOo 2.0"," ---","Trivial"
53969,"Calc","ui","spreadsheet","CLOSED","DUPLICATE","Slightly inconsistent user interface in ""Financial Functions part 1-3"" in calc help","2005-08-30 13:00:04","2005-09-21 14:45:48","P5 (lowest)","680m126"," ---","Trivial"
54775,"Calc","open-import","spreadsheet","CLOSED","NOT_AN_OOO_ISSUE","Convert Text file to Spreadsheet","2005-09-19 02:12:12","2005-09-19 09:55:05","P5 (lowest)","OOO 2.0 Beta2"," ---","Trivial"
54884,"Calc","formatting","spreadsheet","CLOSED","DUPLICATE","Only the first 16385 entries of auto text list or standard filter values are shown","2005-09-20 23:43:20","2005-09-21 12:31:23","P5 (lowest)","680m130"," ---","Trivial"
55040,"Calc","formatting","spreadsheet","CLOSED","NOT_AN_OOO_ISSUE","Possible incorrect number formatting","2005-09-24 21:04:32","2005-09-26 11:12:02","P5 (lowest)","680m130"," ---","Trivial"
55254,"Calc","viewing","spreadsheet","CLOSED","NOT_AN_OOO_ISSUE","File made under MS Excel has wrong values in some cells under OO 2.0","2005-09-29 17:42:53","2005-09-30 09:40:05","P5 (lowest)","OOo 2.0"," ---","Trivial"
55500,"Calc","save-export","spreadsheet","CLOSED","DUPLICATE","Inappropriate icon warning message dialog.","2005-10-05 18:33:17","2005-10-06 08:33:35","P5 (lowest)","OOo 2.0"," ---","Trivial"
55705,"Calc","printing","spreadsheet","CLOSED","NOT_AN_OOO_ISSUE","Name set with more than one group of cells not available for Print Ranges","2005-10-10 00:26:38","2005-10-10 10:21:32","P5 (lowest)","recent-trunk"," ---","Trivial"
57698,"Calc","editing","spreadsheet","CLOSED","IRREPRODUCIBLE","display of rotated text lost when enabling/disabling AutoSpellcheck during edit mode","2005-11-10 18:09:06","2006-01-12 13:38:31","P5 (lowest)","OOo 2.0"," ---","Trivial"
57837,"Calc","editing","spreadsheet","CLOSED","IRREPRODUCIBLE","draw functions position changed by cell content","2005-11-13 17:42:56","2010-11-10 16:17:11","P5 (lowest)","OOo 2.0"," ---","Trivial"
59453,"Calc","editing","issues","CONFIRMED"," ---","warn before pasting into ""too many"" cells","2005-12-16 16:09:03","2018-02-09 21:19:40","P2","OOo 2.0"," ---","Trivial"
60406,"Calc","ui","issues","CONFIRMED"," ---","ux-ctest: Column & Row Headers: No feedback on switching off","2006-01-12 07:41:42","2017-05-20 11:11:10","P2","recent-trunk"," ---","Trivial"
60408,"Calc","ui","issues","CONFIRMED"," ---","ux-ctest: Sum Icon in Calc not Found","2006-01-12 08:10:10","2013-08-07 15:13:10","P2","recent-trunk"," ---","Trivial"
62878,"Calc","editing","issues","CONFIRMED"," ---","Calc needs an inordinate amount of time to paste into all cells","2006-03-07 16:24:34","2017-05-20 11:11:31","P2","OOo 2.0.2"," ---","Trivial"
58734,"Calc","formatting","issues","CONFIRMED"," ---","Inconsistent treatment of +, -, /, and * following a number in a cell","2005-12-01 14:45:38","2017-05-20 11:11:32","P3","OOo 2.0"," ---","Trivial"
58735,"Calc","formatting","issues","CONFIRMED"," ---","Adjusting Columns in Print Preview","2005-12-01 14:48:05","2013-02-07 22:35:22","P3","OOo 2.0"," ---","Trivial"
58752,"Calc","editing","issues","CONFIRMED"," ---","full column selection does not notify InputHandler","2005-12-01 20:00:24","2013-08-07 15:12:27","P3","OOo 2.0"," ---","Trivial"
58794,"Calc","open-import","issues","CONFIRMED"," ---","Bad translation of French Excel CELLULE() function","2005-12-02 15:36:59","2013-08-07 15:12:27","P3","OOo 2.0"," ---","Trivial"
58802,"Calc","programming","issues","CONFIRMED"," ---","DDE in OOo 2.0 doesn't open the another spreadsheet. Reading ""big"" arrays by formula DDE in OOo 2.0 takes a long time.","2005-12-02 20:39:00","2017-05-20 11:11:45","P3","OOo 2.0"," ---","Trivial"
58914,"Calc","code","issues","CONFIRMED"," ---","Freeze not carried over to xls when cvt thru api","2005-12-05 20:13:41","2017-05-20 11:13:45","P3","recent-trunk"," ---","Trivial"
58928,"Calc","configuration","issues","CONFIRMED"," ---","Delete Contents exist 2x; rename one","2005-12-06 05:07:28","2013-08-07 15:12:27","P3","OOo 2.0"," ---","Trivial"
58931,"Calc","editing","issues","CONFIRMED"," ---","Should autocomplete function respect cell format type?","2005-12-06 07:43:39","2013-08-07 15:12:27","P3","OOo 2.0"," ---","Trivial"
59123,"Calc","editing","issues","CONFIRMED"," ---","Paste in a cell a text with double quotes","2005-12-09 11:10:42","2017-05-20 11:13:32","P3","OOo 2.0"," ---","Trivial"
59331,"Calc","ui","issues","CONFIRMED"," ---","add the value of the cell after the = if Function clicked on cells with value","2005-12-14 11:31:05","2013-02-07 22:37:04","P3","OOo 2.0"," ---","Trivial"
59348,"Calc","save-export","issues","CONFIRMED"," ---","make checking hyperlinks on save optional","2005-12-14 14:11:49","2013-02-07 22:40:13","P3","OOo 2.0"," ---","Trivial"
59451,"Calc","ui","issues","CONFIRMED"," ---","DDE link corrupts number depending on source format language","2005-12-16 15:52:06","2014-03-19 02:42:02","P3","OOo 1.0.0"," ---","Normal"
59639,"Calc","ui","issues","CONFIRMED"," ---","calculate sum in status bar after click on cell not after releasing Ctrl","2005-12-21 13:05:58","2013-12-21 21:03:39","P3","OOo 2.0"," ---","Trivial"
59696,"Calc","save-export","issues","CONFIRMED"," ---","Option ""Print only Selected Sheets"" missing in PDF export dialog","2005-12-23 08:29:59","2014-06-02 08:55:12","P3","OOo 2.0"," ---","Trivial"
59747,"Calc","formatting","issues","CONFIRMED"," ---","share border formatting between cells","2005-12-24 23:59:21","2013-02-07 22:32:18","P3","OOO300m9"," ---","Trivial"
59793,"Calc","code","issues","CONFIRMED"," ---","Source number format change needs recalculation or edit to appear in Chart","2005-12-26 09:45:34","2017-05-20 10:45:00","P3","OOo 2.0"," ---","Minor"
59863,"Calc","editing","issues","CONFIRMED"," ---","don't move focus when selecting cells with keyboard Shift+arrow keys","2005-12-29 02:17:45","2013-03-11 19:34:47","P3","OOo 2.4 RC1"," ---","Trivial"
60031,"Calc","formatting","issues","CONFIRMED"," ---","enhance the ""Not enough space to show the value"" indicator","2006-01-04 18:01:39","2013-02-07 22:38:26","P3","OOo 2.0.1"," ---","Trivial"
60108,"Calc","editing","issues","CONFIRMED"," ---","Allow duplication of range names (duplicated across sheets that also copy with the sheet)","2006-01-06 04:46:44","2013-02-07 22:38:08","P3","OOo 2.0"," ---","Trivial"
60144,"Calc","editing","issues","CONFIRMED"," ---","cannot enter case-varying 2 letter ""words"" in column","2006-01-06 19:26:36","2017-05-20 11:13:27","P3","OOo 2.0.1"," ---","Trivial"
60262,"Calc","formatting","issues","CONFIRMED"," ---","First row of multiline cells is not centered after rotation","2006-01-09 12:56:16","2017-05-20 11:11:15","P3","OOo 2.0.1"," ---","Trivial"
60305,"Calc","open-import","issues","CONFIRMED"," ---","Calc forgets sheet password when loading/saving Excel file with password-protected sheet(s)","2006-01-10 10:43:13","2013-08-07 15:12:27","P3","OOo 2.0.1"," ---","Trivial"
60334,"Calc","code","issues","CONFIRMED"," ---","Allow execution of native SQL in doImport","2006-01-11 00:53:18","2013-08-07 15:12:27","P3","OOo 2.0"," ---","Trivial"
60383,"Calc","save-export","issues","CONFIRMED"," ---","RTL sheet export to HTML gives LTR html table","2006-01-11 20:23:20","2013-08-07 15:12:27","P3","OOo 2.0"," ---","Trivial"
60585,"Calc","configuration","issues","CONFIRMED"," ---","make Tab key configurable via Tools->Customize->Keyboard","2006-01-15 15:52:33","2013-02-07 22:40:18","P3","OOo 2.0"," ---","Trivial"
60689,"Calc","ui","issues","CONFIRMED"," ---","Changes Tracking: Drag & Drop and Creation of New Tables is not Possible Without any Notice","2006-01-17 09:27:01","2013-08-07 15:12:27","P3","OOo 2.0"," ---","Trivial"
61321,"Calc","ui","issues","CONFIRMED"," ---","add math operators to formula bar","2006-01-29 21:32:19","2013-02-07 22:32:35","P3","OOo 2.0.1"," ---","Trivial"
61543,"Calc","editing","issues","CONFIRMED"," ---","Data Pilot treats some number-formatted cells as date-formatted cells","2006-02-02 20:54:52","2017-05-20 11:11:21","P3","OOo 2.0.1"," ---","Trivial"
61552,"Calc","ui","issues","CONFIRMED"," ---","Need toolbar button to enable/disable thousands separator in current cells","2006-02-03 08:35:32","2013-08-07 15:12:27","P3","OOo 2.0.1"," ---","Trivial"
61692,"Calc","ui","issues","CONFIRMED"," ---","ux-ctest: German terminology for filters do not transport their different properties","2006-02-06 16:21:14","2013-08-07 15:13:10","P3","OOo 2.0.1"," ---","Trivial"
61695,"Calc","ui","issues","CONFIRMED"," ---","ux-ctest: Format Cells dialog, Borders: Diagonal lines often selected in error","2006-02-06 16:35:33","2013-08-07 15:12:27","P3","OOo 2.0.1"," ---","Trivial"
61781,"Calc","editing","issues","CONFIRMED"," ---","Pasting from the clipboard on an unprotected cell makes it protected","2006-02-08 12:41:05","2017-05-20 11:11:33","P3","OOo 2.0"," ---","Trivial"
61802,"Calc","programming","issues","CONFIRMED"," ---","Bad behaviour deleting a worksheet with Modify Event attached","2006-02-08 22:48:14","2017-05-20 10:44:24","P3","OOo 2.0.1"," ---","Trivial"
61803,"Calc","printing","issues","CONFIRMED"," ---","slow printing with certain spreadsheet","2006-02-08 23:10:57","2017-05-20 11:11:23","P3","OOo 2.0.1"," ---","Trivial"
61864,"Calc","save-export","issues","CONFIRMED"," ---","Auto-merge multiple cells for Export to xhtml","2006-02-09 18:16:14","2013-02-07 22:43:31","P3","OOo 2.0.1"," ---","Trivial"
62056,"Calc","ui","issues","CONFIRMED"," ---","Using subtotals put meaningless grouping on the top","2006-02-14 16:32:11","2017-05-20 11:13:28","P3","OOo 2.0.1"," ---","Trivial"
62154,"Calc","editing","issues","CONFIRMED"," ---","ux-ctest: Add Ctrl-# shortcut is missing","2006-02-16 16:07:00","2013-08-07 15:13:10","P3","OOo 2.0.1"," ---","Trivial"
62155,"Calc","ui","issues","CONFIRMED"," ---","Error code i.e. â€œ511â€ does not help on entering a formula","2006-02-16 16:08:56","2013-08-07 15:12:27","P3","OOo 2.0.1"," ---","Trivial"
62157,"Calc","ui","issues","CONFIRMED"," ---","ux-ctest: AutoPilot Functions: Single clicking the function and â€œOKâ€  button does not insert the selected function","2006-02-16 16:10:46","2013-08-07 15:12:27","P3","OOo 2.0.1"," ---","Trivial"
62158,"Calc","ui","issues","CONFIRMED"," ---","ux-ctest: The background colour bucket Icon is easily overlooked.","2006-02-16 16:13:44","2013-08-07 15:13:10","P3","OOo 2.0.1"," ---","Trivial"
62159,"Calc","ui","issues","CONFIRMED"," ---","ux-ctest: AutoPilot: Functions: It is not clear, when and how source cells can be selected.","2006-02-16 16:17:16","2013-08-07 15:12:27","P3","OOo 2.0.1"," ---","Trivial"
62162,"Calc","ui","issues","CONFIRMED"," ---","ux-ctest: Renaming sheets: â€œ:â€ is not allowed, but could be entered","2006-02-16 16:19:47","2013-08-07 15:12:27","P3","OOo 2.0.1"," ---","Trivial"
62165,"Calc","ui","issues","CONFIRMED"," ---","ux-ctest: AutoPilot: Functions: UI seem too complex to use for a non expert","2006-02-16 16:36:20","2013-08-07 15:12:27","P3","OOo 2.0.1"," ---","Trivial"
62166,"Calc","ui","issues","CONFIRMED"," ---","ux-ctest: The transpose course of actions does not support a strategy from the real world","2006-02-16 16:47:17","2013-08-07 15:12:27","P3","OOo 2.0.1"," ---","Trivial"
62167,"Calc","ui","issues","CONFIRMED"," ---","ux-ctest: Icon number format is not obvious enough","2006-02-16 16:48:57","2013-08-07 15:13:10","P3","OOo 2.0.1"," ---","Trivial"
62168,"Calc","ui","issues","CONFIRMED"," ---","ux-ctest: Sorting of formulas does not have any effect","2006-02-16 16:50:42","2013-08-07 15:13:10","P3","OOo 2.0.1"," ---","Trivial"
62217,"Calc","ui","issues","CONFIRMED"," ---","Moving cells in and out of formula references, yet leaving the formula unchanged","2006-02-17 14:57:14","2013-02-07 22:32:17","P3","OOo 2.0.1"," ---","Trivial"
62232,"Calc","editing","issues","CONFIRMED"," ---","Input Line must not remember Overwrite Mode","2006-02-18 00:05:03","2013-10-26 07:57:40","P3","OOo 2.0"," ---","Normal"
62239,"Calc","code","issues","CONFIRMED"," ---","oSheet.CopyRange(oCell, oRange) copies form controls and drawing objects","2006-02-18 14:20:39","2017-05-20 11:13:23","P3","OOo 2.0.2"," ---","Trivial"
62490,"Calc","open-import","issues","CONFIRMED"," ---","xls import of pivot tables does not create in sheet controls","2006-02-23 17:27:54","2013-08-07 15:13:10","P3","680m156"," ---","Trivial"
62491,"Calc","code","issues","CONFIRMED"," ---","data pilot mis-groups data with page fields","2006-02-23 17:44:50","2013-07-30 02:17:05","P3","680m156"," ---","Trivial"
62493,"Calc","open-import","issues","CONFIRMED"," ---","xls import of pivot table loses custom field settings","2006-02-23 18:15:07","2017-05-20 11:13:33","P3","680m156"," ---","Trivial"
62494,"Calc","open-import","issues","CONFIRMED"," ---","xls import of pivot tables loses autoformating","2006-02-23 18:36:47","2013-08-07 15:12:27","P3","680m156"," ---","Trivial"
62567,"Calc","editing","issues","CONFIRMED"," ---","Formula correction suggests invalid formulas","2006-02-25 14:19:23","2017-05-20 11:13:12","P3","OOo 2.0.2"," ---","Trivial"
62694,"Calc","programming","issues","CONFIRMED"," ---","Across sheet parameter to custom function","2006-03-01 22:00:01","2013-08-07 15:12:27","P3","OOo 1.0.0"," ---","Trivial"
62698,"Calc","formatting","issues","CONFIRMED"," ---","Calc cannot handle Asian phonetic guide (ruby) text","2006-03-02 02:56:30","2013-08-07 15:12:27","P3","OOo 2.0"," ---","Trivial"
62729,"Calc","ui","issues","CONFIRMED"," ---","Warning Box is an annoyance on export to CSV","2006-03-02 23:42:54","2013-08-07 15:12:27","P3","OOo 2.0"," ---","Trivial"
62738,"Calc","editing","issues","CONFIRMED"," ---","Subtotal: need option to include top row in calculation","2006-03-03 09:54:34","2014-04-29 20:49:26","P3","OOo 1.0.3"," ---","Trivial"
62867,"Calc","editing","issues","CONFIRMED"," ---","Pasting cells in complex table does not work","2006-03-07 14:50:08","2013-08-07 15:12:27","P3","OOo 3.2"," ---","Trivial"
58694,"Calc","ui","issues","CONFIRMED"," ---","sheet tabs not displayed optimally","2005-11-30 19:11:11","2013-08-07 15:12:27","P4","OOo 2.0.1"," ---","Trivial"
59919,"Calc","formatting","issues","CONFIRMED"," ---","Wrong example for [HH].MM.SS in time format","2005-12-31 16:04:37","2017-05-20 11:11:23","P4","OOo 2.0.1"," ---","Trivial"
60007,"Calc","code","issues","CONFIRMED"," ---","Date generation - 30-12-1899 problem","2006-01-03 22:55:40","2013-08-07 15:12:27","P4","OOo 1.1.5"," ---","Trivial"
60140,"Calc","code","issues","CONFIRMED"," ---","merge cells button gets invalid states","2006-01-06 17:43:10","2017-05-20 11:11:35","P4","OOo 2.0.1"," ---","Trivial"
60212,"Calc","formatting","issues","CONFIRMED"," ---","Row height change inconsistently affects control","2006-01-08 14:50:27","2017-05-20 11:13:38","P4","OOo 2.0"," ---","Trivial"
60337,"Calc","editing","issues","CONFIRMED"," ---","filenames in Edit->Links... use %20 as space","2006-01-11 02:59:26","2017-05-20 11:13:26","P4","OOo 2.0"," ---","Trivial"
61477,"Calc","formatting","issues","CONFIRMED"," ---","Unexpected behaviour for formatting transfer by paste special and CALC-functions","2006-02-01 13:26:45","2013-11-03 08:08:19","P4","680m154"," ---","Trivial"
62456,"Calc","ui","issues","CONFIRMED"," ---","Calc statusbar does not stay hidden","2006-02-23 03:18:29","2017-05-20 10:44:18","P4","OOo 2.0.1"," ---","Trivial"
62474,"Calc","editing","issues","CONFIRMED"," ---","Drag to copy multiple cells in Calc has inconsistent highlighting","2006-02-23 13:40:09","2017-05-20 11:13:31","P4","OOo 2.0.2"," ---","Trivial"
59260,"Calc","ui","issues","CONFIRMED"," ---","make Formula Bar draggable","2005-12-12 19:59:23","2013-08-07 15:12:27","P5 (lowest)","OOo 2.0.1"," ---","Trivial"
60010,"Calc","ui","issues","CONFIRMED"," ---","add to documentation warning about blank rows as first data elemet of chart data ranges","2006-01-04 04:46:02","2013-02-07 22:34:59","P5 (lowest)","OOo 2.0.1"," ---","Trivial"
58869,"Calc","formatting","issues","ACCEPTED"," ---","conditional brackets drop minus sign for 1-digit percents","2005-12-05 07:52:44","2017-05-20 11:11:33","P3","OOo 2.0"," ---","Trivial"
59016,"Calc","code","issues","ACCEPTED"," ---","format page locks up when changing aspect","2005-12-07 10:52:52","2017-05-20 11:11:25","P3","OOo 2.0"," ---","Trivial"
59362,"Calc","open-import","issues","ACCEPTED"," ---","Localized R1C1 notation (Z1S1) used in string parameter to INDIRECT() function","2005-12-14 17:13:04","2017-05-20 11:13:28","P3","OOo 2.0"," ---","Trivial"
60110,"Calc","open-import","issues","ACCEPTED"," ---","import from csv file sometimes strips initial apostrophe in cell","2006-01-06 06:50:43","2017-05-20 11:11:41","P3","OOo 1.1.3"," ---","Trivial"
60590,"Calc","open-import","issues","ACCEPTED"," ---","Difficulty loading Lotus 1-2-3 97 file","2006-01-15 20:03:55","2017-05-20 11:11:22","P3","OOo 1.0.0"," ---","Trivial"
61032,"Calc","save-export","issues","ACCEPTED"," ---","Hyperlink() does not export to html document","2006-01-23 03:50:59","2017-05-20 11:11:07","P3","OOo 2.0.1"," ---","Trivial"
62278,"Calc","open-import","issues","ACCEPTED"," ---","Italian .xls import untranslated tir.x() should be xirr()","2006-02-19 15:57:18","2013-08-07 15:13:10","P3","OOo 2.0.2"," ---","Trivial"
62683,"Calc","open-import","issues","ACCEPTED"," ---","Freeze on open Excel2003 XML file with incorrect symbol within","2006-03-01 14:48:41","2018-11-18 19:45:48","P3","OOo 2.0.2"," ---","Trivial"
62989,"Calc","editing","issues","ACCEPTED"," ---","External references lose document URL when copied to another document","2006-03-09 21:37:41","2014-04-02 22:34:59","P3","OOo 2.0.2"," ---","Trivial"
63033,"Calc","code","issues","ACCEPTED"," ---","Input line wrong in date formats with mixed type subformats","2006-03-10 20:21:54","2017-05-20 11:11:40","P3","OOo 2.0.1"," ---","Trivial"
59332,"Calc","formatting","issues","ACCEPTED"," ---","Excessive [$-41E] in Thai native number formats","2005-12-14 11:58:42","2017-05-20 11:13:51","P4","OOo 2.0.1"," ---","Trivial"
